856,3,1008.38
856,4,92.56
857,0,1.0
857,1,14.68
857,2,41.23
857,3,998.43
857,4,83.71
858,0,1.0
858,1,21.3
858,2,66.86
858,3,1013.04
858,4,55.43
859,0,1.0
859,1,16.73
859,2,39.64
859,3,1008.94
859,4,74.91
860,0,1.0
860,1,12.26
860,2,41.5
860,3,1014.87
860,4,89.41
861,0,1.0
861,1,14.77
861,2,48.06
861,3,1010.92
861,4,69.81
862,0,1.0
862,1,18.26
862,2,59.15
862,3,1012.04
862,4,86.01
863,0,1.0
863,1,27.1
863,2,79.74
863,3,1005.43
863,4,86.05
864,0,1.0
864,1,14.72
864,2,40.83
864,3,1009.65
864,4,80.98
865,0,1.0
865,1,26.3
865,2,51.43
865,3,1012.05
865,4,63.62
866,0,1.0
866,1,16.48
866,2,48.92
866,3,1011.84
866,4,64.16
867,0,1.0
867,1,17.99
867,2,43.79
867,3,1016.13
867,4,75.63
868,0,1.0
868,1,20.34
868,2,59.8
868,3,1015.18
868,4,80.21
869,0,1.0
869,1,25.53
869,2,62.96
869,3,1019.81
869,4,59.7
870,0,1.0
870,1,31.59
870,2,58.9
870,3,1003.39
870,4,47.6
871,0,1.0
871,1,30.8
871,2,69.14
871,3,1007.68
871,4,63.78
872,0,1.0
872,1,10.75
872,2,45.0
872,3,1023.68
872,4,89.37
873,0,1.0
873,1,19.3
873,2,44.9
873,3,1008.89
873,4,70.55
874,0,1.0
874,1,4.71
874,2,39.42
874,3,1026.4
874,4,84.42
875,0,1.0
875,1,23.1
875,2,66.05
875,3,1020.28
875,4,80.62
876,0,1.0
876,1,32.63
876,2,73.88
876,3,1005.64
876,4,52.56
877,0,1.0
877,1,26.63
877,2,74.16
877,3,1009.72
877,4,83.26
878,0,1.0
878,1,24.35
878,2,58.49
878,3,1011.03
878,4,70.64
879,0,1.0
879,1,15.11
879,2,56.03
879,3,1020.27
879,4,89.95
880,0,1.0
880,1,29.1
880,2,50.05
880,3,1005.87
880,4,51.53
881,0,1.0
881,1,21.24
881,2,50.32
881,3,1008.54
881,4,84.83
882,0,1.0
882,1,6.16
882,2,39.48
882,3,1004.85
882,4,59.68
883,0,1.0
883,1,7.36
883,2,41.01
883,3,1024.9
883,4,97.88
884,0,1.0
884,1,10.44
884,2,39.04
884,3,1023.99
884,4,85.03
885,0,1.0
885,1,26.76
885,2,48.41
885,3,1010.53
885,4,47.38
886,0,1.0
886,1,16.79
886,2,44.6
886,3,1014.27
886,4,48.08
887,0,1.0
887,1,10.76
887,2,40.43
887,3,1025.98
887,4,79.65
888,0,1.0
888,1,6.07
888,2,38.91
888,3,1019.25
888,4,83.39
889,0,1.0
889,1,27.33
889,2,73.18
889,3,1012.26
889,4,82.18
890,0,1.0
890,1,27.15
890,2,59.21
890,3,1013.49
890,4,51.71
891,0,1.0
891,1,22.35
891,2,51.43
891,3,1011.34
891,4,77.33
892,0,1.0
892,1,21.82
892,2,65.27
892,3,1013.86
892,4,72.81
893,0,1.0
893,1,21.11
893,2,69.94
893,3,1004.37
893,4,84.26
894,0,1.0
894,1,19.95
894,2,50.59
894,3,1016.11
894,4,73.23
895,0,1.0
895,1,7.45
895,2,39.61
895,3,1017.88
895,4,79.73
896,0,1.0
896,1,15.36
896,2,41.66
896,3,1012.41
896,4,62.32
897,0,1.0
897,1,15.65
897,2,43.5
897,3,1021.39
897,4,78.58
898,0,1.0
898,1,25.31
898,2,74.33
898,3,1015.04
898,4,79.88
899,0,1.0
899,1,25.88
899,2,63.47
899,3,1011.95
899,4,65.87
900,0,1.0
900,1,24.6
900,2,63.94
900,3,1012.87
900,4,80.28
901,0,1.0
901,1,22.58
901,2,41.54
901,3,1013.21
901,4,71.33
902,0,1.0
902,1,19.69
902,2,59.14
902,3,1015.99
902,4,70.33
903,0,1.0
903,1,25.85
903,2,75.08
903,3,1006.24
903,4,57.73
904,0,1.0
904,1,10.06
904,2,37.83
904,3,1005.49
904,4,99.46
905,0,1.0
905,1,18.59
905,2,39.54
905,3,1008.56
905,4,68.61
906,0,1.0
906,1,18.27
906,2,50.16
906,3,1011.07
906,4,95.91
907,0,1.0
907,1,8.85
907,2,40.43
907,3,1025.68
907,4,80.42
908,0,1.0
908,1,30.04
908,2,68.08
908,3,1011.04
908,4,51.01
909,0,1.0
909,1,26.06
909,2,49.02
909,3,1007.59
909,4,74.08
910,0,1.0
910,1,14.8
910,2,38.73
910,3,1003.18
910,4,80.73
911,0,1.0
911,1,23.93
911,2,64.45
911,3,1015.35
911,4,54.71
912,0,1.0
912,1,23.72
912,2,66.48
912,3,1003.61
912,4,73.75
913,0,1.0
913,1,11.44
913,2,40.55
913,3,1023.37
913,4,88.43
914,0,1.0
914,1,20.28
914,2,63.86
914,3,1016.04
914,4,74.66
915,0,1.0
915,1,27.9
915,2,63.13
915,3,1011.8
915,4,70.04
916,0,1.0
916,1,24.74
916,2,59.39
916,3,1015.23
916,4,74.64
917,0,1.0
917,1,14.8
917,2,58.2
917,3,1018.29
917,4,85.11
918,0,1.0
918,1,8.22
918,2,41.03
918,3,1021.76
918,4,82.97
919,0,1.0
919,1,27.56
919,2,66.93
919,3,1016.81
919,4,55.59
920,0,1.0
920,1,32.07
920,2,70.94
920,3,1006.91
920,4,49.9
921,0,1.0
921,1,9.53
921,2,44.03
921,3,1008.87
921,4,89.99
922,0,1.0
922,1,13.61
922,2,42.34
922,3,1017.93
922,4,91.61
923,0,1.0
923,1,22.2
923,2,51.19
923,3,1009.2
923,4,82.95
924,0,1.0
924,1,21.36
924,2,59.54
924,3,1007.99
924,4,92.62
925,0,1.0
925,1,23.25
925,2,63.86
925,3,1017.82
925,4,59.64
926,0,1.0
926,1,23.5
926,2,59.21
926,3,1018.29
926,4,63.0
927,0,1.0
927,1,8.46
927,2,39.66
927,3,1015.14
927,4,85.38
928,0,1.0
928,1,8.19
928,2,40.69
928,3,1019.86
928,4,85.23
929,0,1.0
929,1,30.67
929,2,71.29
929,3,1008.36
929,4,52.08
930,0,1.0
930,1,32.48
930,2,62.04
930,3,1010.39
930,4,38.05
931,0,1.0
931,1,8.99
931,2,36.66
931,3,1028.11
931,4,71.98
932,0,1.0
932,1,13.77
932,2,47.83
932,3,1007.41
932,4,90.66
933,0,1.0
933,1,19.05
933,2,67.32
933,3,1013.2
933,4,83.14
934,0,1.0
934,1,21.19
934,2,55.5
934,3,1019.83
934,4,65.22
935,0,1.0
935,1,10.12
935,2,40.0
935,3,1021.15
935,4,91.67
936,0,1.0
936,1,24.93
936,2,47.01
936,3,1014.28
936,4,66.04
937,0,1.0
937,1,8.47
937,2,40.46
937,3,1019.87
937,4,78.19
938,0,1.0
938,1,24.52
938,2,56.85
938,3,1012.59
938,4,54.47
939,0,1.0
939,1,28.55
939,2,69.84
939,3,1003.38
939,4,67.26
940,0,1.0
940,1,20.58
940,2,50.9
940,3,1011.89
940,4,72.56
941,0,1.0
941,1,18.31
941,2,46.21
941,3,1010.46
941,4,82.15
942,0,1.0
942,1,27.18
942,2,71.06
942,3,1008.16
942,4,86.32
943,0,1.0
943,1,4.43
943,2,38.91
943,3,1019.04
943,4,88.17
944,0,1.0
944,1,26.02
944,2,74.78
944,3,1010.04
944,4,72.78
945,0,1.0
945,1,15.75
945,2,39.0
945,3,1015.91
945,4,69.58
946,0,1.0
946,1,22.99
946,2,60.95
946,3,1015.14
946,4,69.86
947,0,1.0
947,1,25.52
947,2,59.15
947,3,1013.88
947,4,65.37
948,0,1.0
948,1,27.04
948,2,65.06
948,3,1013.33
948,4,52.37
949,0,1.0
949,1,6.42
949,2,35.57
949,3,1025.58
949,4,79.63
950,0,1.0
950,1,17.04
950,2,40.12
950,3,1011.81
950,4,83.14
951,0,1.0
951,1,10.79
951,2,39.82
951,3,1012.89
951,4,88.25
952,0,1.0
952,1,20.41
952,2,56.03
952,3,1019.94
952,4,55.85
953,0,1.0
953,1,7.36
953,2,40.07
953,3,1017.29
953,4,52.55
954,0,1.0
954,1,28.08
954,2,73.42
954,3,1012.17
954,4,62.74
955,0,1.0
955,1,24.74
955,2,69.13
955,3,1010.69
955,4,90.08
956,0,1.0
956,1,28.32
956,2,47.93
956,3,1003.26
956,4,54.5
957,0,1.0
957,1,16.71
957,2,40.56
957,3,1019.48
957,4,49.88
958,0,1.0
958,1,30.7
958,2,71.58
958,3,1010.0
958,4,48.96
959,0,1.0
959,1,18.42
959,2,58.95
959,3,1016.95
959,4,86.77
960,0,1.0
960,1,10.62
960,2,42.02
960,3,999.83
960,4,96.66
961,0,1.0
961,1,22.18
961,2,69.05
961,3,1002.75
961,4,70.84
962,0,1.0
962,1,22.38
962,2,49.3
962,3,1003.56
962,4,83.83
963,0,1.0
963,1,13.94
963,2,41.58
963,3,1020.76
963,4,68.22
964,0,1.0
964,1,21.24
964,2,60.84
964,3,1017.99
964,4,82.22
965,0,1.0
965,1,6.76
965,2,39.81
965,3,1017.11
965,4,87.9
966,0,1.0
966,1,26.73
966,2,68.84
966,3,1010.75
966,4,66.83
967,0,1.0
967,1,7.24
967,2,38.06
967,3,1020.6
967,4,85.36
968,0,1.0
968,1,10.84
968,2,40.62
968,3,1015.53
968,4,60.9
969,0,1.0
969,1,19.32
969,2,52.84
969,3,1004.29
969,4,83.51
970,0,1.0
970,1,29.0
970,2,69.13
970,3,1001.22
970,4,52.96
971,0,1.0
971,1,23.38
971,2,54.42
971,3,1013.95
971,4,73.02
972,0,1.0
972,1,31.17
972,2,69.51
972,3,1010.51
972,4,43.11
973,0,1.0
973,1,26.17
973,2,48.6
973,3,1002.59
973,4,61.41
974,0,1.0
974,1,30.9
974,2,73.42
974,3,1011.21
974,4,65.32
975,0,1.0
975,1,24.92
975,2,73.68
975,3,1015.12
975,4,93.68
976,0,1.0
976,1,32.77
976,2,71.32
976,3,1007.68
976,4,42.39
977,0,1.0
977,1,14.37
977,2,40.56
977,3,1021.67
977,4,68.18
978,0,1.0
978,1,8.36
978,2,40.22
978,3,1011.6
978,4,89.18
979,0,1.0
979,1,31.45
979,2,68.27
979,3,1007.56
979,4,64.79
980,0,1.0
980,1,31.6
980,2,73.17
980,3,1010.05
980,4,43.48
981,0,1.0
981,1,17.9
981,2,48.98
981,3,1014.17
981,4,80.4
982,0,1.0
982,1,20.35
982,2,50.9
982,3,1012.6
982,4,72.43
983,0,1.0
983,1,16.21
983,2,41.23
983,3,995.88
983,4,80.0
984,0,1.0
984,1,19.36
984,2,44.6
984,3,1016.25
984,4,45.65
985,0,1.0
985,1,21.04
985,2,65.46
985,3,1017.22
985,4,63.02
986,0,1.0
986,1,14.05
986,2,40.69
986,3,1015.66
986,4,74.39
987,0,1.0
987,1,23.48
987,2,64.15
987,3,1021.08
987,4,57.77
988,0,1.0
988,1,21.91
988,2,63.76
988,3,1009.85
988,4,76.8
989,0,1.0
989,1,24.42
989,2,63.07
989,3,1011.49
989,4,67.39
990,0,1.0
990,1,14.26
990,2,40.92
990,3,1022.07
990,4,73.96
991,0,1.0
991,1,21.38
991,2,58.33
991,3,1013.05
991,4,72.75
992,0,1.0
992,1,15.71
992,2,44.06
992,3,1018.34
992,4,71.69
993,0,1.0
993,1,5.78
993,2,40.62
993,3,1016.55
993,4,84.98
994,0,1.0
994,1,6.77
994,2,39.81
994,3,1017.01
994,4,87.68
995,0,1.0
995,1,23.84
995,2,49.21
995,3,1013.85
995,4,50.36
996,0,1.0
996,1,21.17
996,2,58.16
996,3,1017.16
996,4,68.11
997,0,1.0
997,1,19.94
997,2,58.96
997,3,1014.16
997,4,66.27
998,0,1.0
998,1,8.73
998,2,41.92
998,3,1029.41
998,4,89.72
999,0,1.0
999,1,16.39
999,2,41.67
999,3,1012.96
999,4,61.07
1000,0,1.0
1000,1,15.28
1000,2,40.0
1000,3,1016.65
1000,4,65.0
1001,0,1.0
1001,1,22.05
1001,2,59.92
1001,3,1009.06
1001,4,93.74
1002,0,1.0
1002,1,18.63
1002,2,48.92
1002,3,1011.37
1002,4,71.72
1003,0,1.0
1003,1,15.0
1003,2,41.17
1003,3,1015.57
1003,4,64.82
1004,0,1.0
1004,1,20.46
1004,2,59.21
1004,3,1018.42
1004,4,85.89
1005,0,1.0
1005,1,11.97
1005,2,45.51
1005,3,1016.84
1005,4,81.47
1006,0,1.0
1006,1,26.59
1006,2,59.92
1006,3,1009.97
1006,4,70.09
1007,0,1.0
1007,1,13.76
1007,2,45.08
1007,3,1023.77
1007,4,80.48
1008,0,1.0
1008,1,21.41
1008,2,59.43
1008,3,1010.27
1008,4,74.54
1009,0,1.0
1009,1,12.45
1009,2,37.92
1009,3,1008.03
1009,4,61.87
1010,0,1.0
1010,1,10.62
1010,2,39.64
1010,3,1010.65
1010,4,62.15
1011,0,1.0
1011,1,12.33
1011,2,37.73
1011,3,1022.46
1011,4,59.3
1012,0,1.0
1012,1,15.63
1012,2,44.9
1012,3,1009.38
1012,4,82.8
1013,0,1.0
1013,1,19.11
1013,2,50.16
1013,3,1010.88
1013,4,100.09
1014,0,1.0
1014,1,21.83
1014,2,41.1
1014,3,1001.91
1014,4,41.79
1015,0,1.0
1015,1,22.02
1015,2,64.45
1015,3,1012.57
1015,4,47.87
1016,0,1.0
1016,1,26.54
1016,2,71.98
1016,3,1005.8
1016,4,91.16
1017,0,1.0
1017,1,6.9
1017,2,39.81
1017,3,1016.74
1017,4,88.24
1018,0,1.0
1018,1,13.05
1018,2,34.03
1018,3,1018.31
1018,4,64.99
1019,0,1.0
1019,1,19.61
1019,2,45.01
1019,3,1014.84
1019,4,64.42
1020,0,1.0
1020,1,26.26
1020,2,63.73
1020,3,1010.45
1020,4,70.61
1021,0,1.0
1021,1,30.56
1021,2,71.25
1021,3,1000.3
1021,4,70.55
1022,0,1.0
1022,1,21.81
1022,2,63.77
1022,3,1014.28
1022,4,83.66
1023,0,1.0
1023,1,26.65
1023,2,58.41
1023,3,1013.53
1023,4,65.83
1024,0,1.0
1024,1,25.18
1024,2,57.5
1024,3,1015.07
1024,4,60.76
1025,0,1.0
1025,1,17.8
1025,2,46.48
1025,3,1007.27
1025,4,81.31
1026,0,1.0
1026,1,33.27
1026,2,66.44
1026,3,1010.63
1026,4,43.47
1027,0,1.0
1027,1,29.94
1027,2,65.74
1027,3,1012.4
1027,4,46.94
1028,0,1.0
1028,1,8.51
1028,2,34.69
1028,3,1026.96
1028,4,75.34
1029,0,1.0
1029,1,9.45
1029,2,36.71
1029,3,1024.24
1029,4,83.28
1030,0,1.0
1030,1,24.27
1030,2,60.23
1030,3,1011.84
1030,4,77.8
1031,0,1.0
1031,1,11.28
1031,2,42.44
1031,3,1014.62
1031,4,99.78
1032,0,1.0
1032,1,7.93
1032,2,41.01
1032,3,1023.64
1032,4,97.23
1033,0,1.0
1033,1,14.3
1033,2,42.99
1033,3,1007.32
1033,4,73.72
1034,0,1.0
1034,1,24.31
1034,2,63.86
1034,3,1019.47
1034,4,58.54
1035,0,1.0
1035,1,29.3
1035,2,70.04
1035,3,1010.95
1035,4,61.23
1036,0,1.0
1036,1,20.43
1036,2,63.09
1036,3,1016.46
1036,4,91.78
1037,0,1.0
1037,1,10.94
1037,2,39.69
1037,3,1004.5
1037,4,86.29
1038,0,1.0
1038,1,23.04
1038,2,57.32
1038,3,1011.23
1038,4,64.27
1039,0,1.0
1039,1,25.37
1039,2,44.89
1039,3,1009.27
1039,4,63.06
1040,0,1.0
1040,1,21.1
1040,2,49.16
1040,3,1006.76
1040,4,86.08
1041,0,1.0
1041,1,20.4
1041,2,57.85
1041,3,1011.14
1041,4,92.47
1042,0,1.0
1042,1,20.51
1042,2,48.6
1042,3,1005.29
1042,4,80.7
1043,0,1.0
1043,1,12.15
1043,2,38.78
1043,3,1013.34
1043,4,95.05
1044,0,1.0
1044,1,15.27
1044,2,41.16
1044,3,1009.0
1044,4,84.12
1045,0,1.0
1045,1,23.78
1045,2,60.27
1045,3,1018.02
1045,4,78.06
1046,0,1.0
1046,1,22.01
1046,2,60.84
1046,3,1017.55
1046,4,83.82
1047,0,1.0
1047,1,24.72
1047,2,77.54
1047,3,1008.39
1047,4,81.03
1048,0,1.0
1048,1,28.84
1048,2,73.03
1048,3,1013.99
1048,4,76.05
1049,0,1.0
1049,1,26.53
1049,2,54.2
1049,3,1012.9
1049,4,66.73
1050,0,1.0
1050,1,19.82
1050,2,41.67
1050,3,1012.92
1050,4,51.92
1051,0,1.0
1051,1,16.69
1051,2,40.56
1051,3,1019.92
1051,4,51.43
1052,0,1.0
1052,1,20.36
1052,2,56.53
1052,3,1020.25
1052,4,72.96
1053,0,1.0
1053,1,18.6
1053,2,68.28
1053,3,1003.27
1053,4,84.21
1054,0,1.0
1054,1,12.54
1054,2,40.1
1054,3,1015.73
1054,4,84.29
1055,0,1.0
1055,1,14.54
1055,2,46.18
1055,3,1015.29
1055,4,94.48
1056,0,1.0
1056,1,30.97
1056,2,67.9
1056,3,1005.98
1056,4,55.6
1057,0,1.0
1057,1,26.54
1057,2,71.14
1057,3,1007.52
1057,4,72.04
1058,0,1.0
1058,1,25.2
1058,2,59.21
1058,3,1017.54
1058,4,55.53
1059,0,1.0
1059,1,13.17
1059,2,38.52
1059,3,1018.5
1059,4,83.77
1060,0,1.0
1060,1,8.53
1060,2,40.77
1060,3,1009.85
1060,4,90.95
1061,0,1.0
1061,1,24.06
1061,2,58.2
1061,3,1017.46
1061,4,48.04
1062,0,1.0
1062,1,12.25
1062,2,41.38
1062,3,1021.81
1062,4,59.0
1063,0,1.0
1063,1,14.7
1063,2,40.8
1063,3,1025.78
1063,4,50.96
1064,0,1.0
1064,1,15.75
1064,2,39.39
1064,3,1014.38
1064,4,76.29
1065,0,1.0
1065,1,29.45
1065,2,74.16
1065,3,1010.49
1065,4,64.87
1066,0,1.0
1066,1,30.22
1066,2,68.3
1066,3,1014.91
1066,4,34.9
1067,0,1.0
1067,1,26.96
1067,2,72.58
1067,3,1009.23
1067,4,89.62
1068,0,1.0
1068,1,18.48
1068,2,58.59
1068,3,1015.61
1068,4,85.14
1069,0,1.0
1069,1,17.78
1069,2,50.66
1069,3,1015.09
1069,4,91.9
1070,0,1.0
1070,1,6.64
1070,2,39.04
1070,3,1018.84
1070,4,74.94
1071,0,1.0
1071,1,21.83
1071,2,63.13
1071,3,1013.4
1071,4,85.82
1072,0,1.0
1072,1,13.92
1072,2,39.58
1072,3,1012.5
1072,4,80.28
1073,0,1.0
1073,1,12.14
1073,2,40.27
1073,3,1007.57
1073,4,73.22
1074,0,1.0
1074,1,15.64
1074,2,38.28
1074,3,1014.39
1074,4,76.93
1075,0,1.0
1075,1,16.0
1075,2,44.9
1075,3,1020.5
1075,4,80.89
1076,0,1.0
1076,1,9.75
1076,2,43.69
1076,3,1016.81
1076,4,82.42
1077,0,1.0
1077,1,13.56
1077,2,43.67
1077,3,1011.34
1077,4,94.02
1078,0,1.0
1078,1,7.94
1078,2,40.56
1078,3,1023.25
1078,4,80.84
1079,0,1.0
1079,1,20.46
1079,2,54.2
1079,3,1011.4
1079,4,84.0
1080,0,1.0
1080,1,18.23
1080,2,62.26
1080,3,1011.48
1080,4,91.35
1081,0,1.0
1081,1,23.14
1081,2,63.94
1081,3,1017.49
1081,4,53.19
1082,0,1.0
1082,1,20.55
1082,2,46.21
1082,3,1013.21
1082,4,73.18
1083,0,1.0
1083,1,23.58
1083,2,49.3
1083,3,1003.8
1083,4,74.62
1084,0,1.0
1084,1,14.51
1084,2,42.77
1084,3,1017.47
1084,4,81.95
1085,0,1.0
1085,1,10.05
1085,2,40.71
1085,3,1015.51
1085,4,84.21
1086,0,1.0
1086,1,26.91
1086,2,61.5
1086,3,1009.47
1086,4,55.26
1087,0,1.0
1087,1,15.66
1087,2,41.35
1087,3,1001.68
1087,4,86.26
1088,0,1.0
1088,1,30.07
1088,2,69.82
1088,3,1010.39
1088,4,57.53
1089,0,1.0
1089,1,24.28
1089,2,68.31
1089,3,1009.94
1089,4,77.08
1090,0,1.0
1090,1,12.57
1090,2,39.3
1090,3,1019.57
1090,4,72.44
1091,0,1.0
1091,1,11.01
1091,2,42.02
1091,3,995.24
1091,4,98.62
1092,0,1.0
1092,1,23.3
1092,2,72.99
1092,3,1008.54
1092,4,92.11
1093,0,1.0
1093,1,28.76
1093,2,60.23
1093,3,1010.03
1093,4,58.24
1094,0,1.0
1094,1,21.4
1094,2,68.28
1094,3,1008.2
1094,4,60.34
1095,0,1.0
1095,1,30.33
1095,2,68.67
1095,3,1006.0
1095,4,54.99
1096,0,1.0
1096,1,18.89
1096,2,67.71
1096,3,1003.92
1096,4,86.12
1097,0,1.0
1097,1,18.83
1097,2,47.83
1097,3,1005.58
1097,4,77.07
1098,0,1.0
1098,1,12.32
1098,2,43.69
1098,3,1016.26
1098,4,83.18
1099,0,1.0
1099,1,25.15
1099,2,68.51
1099,3,1013.25
1099,4,72.31
1100,0,1.0
1100,1,17.06
1100,2,52.9
1100,3,1019.76
1100,4,80.9
1101,0,1.0
1101,1,23.68
1101,2,49.02
1101,3,1007.53
1101,4,86.05
1102,0,1.0
1102,1,11.95
1102,2,39.82
1102,3,1013.4
1102,4,92.51
1103,0,1.0
1103,1,25.39
1103,2,58.79
1103,3,1015.85
1103,4,62.59
1104,0,1.0
1104,1,11.52
1104,2,40.8
1104,3,1024.31
1104,4,73.49
1105,0,1.0
1105,1,19.69
1105,2,56.65
1105,3,1020.86
1105,4,73.41
1106,0,1.0
1106,1,26.1
1106,2,74.16
1106,3,1009.42
1106,4,85.4
1107,0,1.0
1107,1,27.44
1107,2,74.9
1107,3,1003.85
1107,4,76.65
1108,0,1.0
1108,1,27.35
1108,2,66.05
1108,3,1017.62
1108,4,55.26
1109,0,1.0
1109,1,25.7
1109,2,69.45
1109,3,1013.86
1109,4,56.91
1110,0,1.0
1110,1,24.54
1110,2,58.66
1110,3,1011.63
1110,4,57.62
1111,0,1.0
1111,1,14.87
1111,2,41.23
1111,3,997.39
1111,4,82.06
1112,0,1.0
1112,1,14.05
1112,2,40.35
1112,3,1011.52
1112,4,66.21
1113,0,1.0
1113,1,25.69
1113,2,73.18
1113,3,1012.64
1113,4,86.35
1114,0,1.0
1114,1,31.01
1114,2,67.69
1114,3,1005.06
1114,4,46.16
1115,0,1.0
1115,1,9.46
1115,2,42.28
1115,3,1008.67
1115,4,78.16
1116,0,1.0
1116,1,7.71
1116,2,40.77
1116,3,1021.93
1116,4,87.04
1117,0,1.0
1117,1,15.69
1117,2,37.64
1117,3,1016.0
1117,4,83.88
1118,0,1.0
1118,1,26.45
1118,2,64.27
1118,3,1013.23
1118,4,60.92
1119,0,1.0
1119,1,22.86
1119,2,60.08
1119,3,1017.2
1119,4,67.11
1120,0,1.0
1120,1,21.61
1120,2,49.39
1120,3,1019.41
1120,4,78.2
1121,0,1.0
1121,1,25.66
1121,2,77.54
1121,3,1008.22
1121,4,78.42
1122,0,1.0
1122,1,22.48
1122,2,71.29
1122,3,1008.15
1122,4,75.41
1123,0,1.0
1123,1,21.58
1123,2,63.87
1123,3,1015.27
1123,4,63.15
1124,0,1.0
1124,1,25.94
1124,2,77.24
1124,3,1007.97
1124,4,84.82
1125,0,1.0
1125,1,16.45
1125,2,44.68
1125,3,1018.6
1125,4,85.14
1126,0,1.0
1126,1,27.88
1126,2,63.87
1126,3,1017.79
1126,4,40.0
1127,0,1.0
1127,1,26.62
1127,2,65.12
1127,3,1016.0
1127,4,43.24
1128,0,1.0
1128,1,27.94
1128,2,49.16
1128,3,1004.22
1128,4,35.46
1129,0,1.0
1129,1,5.02
1129,2,45.87
1129,3,1007.8
1129,4,99.22
1130,0,1.0
1130,1,31.87
1130,2,71.22
1130,3,1006.16
1130,4,45.66
1131,0,1.0
1131,1,24.49
1131,2,68.61
1131,3,1010.56
1131,4,64.03
1132,0,1.0
1132,1,30.42
1132,2,67.69
1132,3,1006.23
1132,4,54.19
1133,0,1.0
1133,1,20.85
1133,2,59.21
1133,3,1012.9
1133,4,75.97
1134,0,1.0
1134,1,13.18
1134,2,40.03
1134,3,1017.75
1134,4,82.29
1135,0,1.0
1135,1,5.37
1135,2,38.68
1135,3,1017.76
1135,4,76.48
1136,0,1.0
1136,1,31.81
1136,2,69.88
1136,3,1007.94
1136,4,55.91
1137,0,1.0
1137,1,20.55
1137,2,48.98
1137,3,1016.1
1137,4,63.89
1138,0,1.0
1138,1,22.49
1138,2,69.84
1138,3,1006.78
1138,4,73.76
1139,0,1.0
1139,1,12.57
1139,2,39.18
1139,3,1023.09
1139,4,77.28
1140,0,1.0
1140,1,27.35
1140,2,69.48
1140,3,1008.51
1140,4,65.81
1141,0,1.0
1141,1,17.82
1141,2,49.15
1141,3,1020.73
1141,4,70.25
1142,0,1.0
1142,1,23.25
1142,2,56.9
1142,3,1006.82
1142,4,76.37
1143,0,1.0
1143,1,9.37
1143,2,40.11
1143,3,1024.94
1143,4,75.03
1144,0,1.0
1144,1,24.43
1144,2,58.2
1144,3,1017.18
1144,4,46.84
1145,0,1.0
1145,1,20.04
1145,2,49.39
1145,3,1020.62
1145,4,78.84
1146,0,1.0
1146,1,10.06
1146,2,43.22
1146,3,1014.1
1146,4,85.7
1147,0,1.0
1147,1,21.44
1147,2,50.78
1147,3,1008.87
1147,4,87.56
1148,0,1.0
1148,1,29.04
1148,2,62.26
1148,3,1010.63
1148,4,56.6
1149,0,1.0
1149,1,8.83
1149,2,41.26
1149,3,1023.04
1149,4,86.08
1150,0,1.0
1150,1,24.19
1150,2,46.21
1150,3,1010.79
1150,4,62.04
1151,0,1.0
1151,1,11.97
1151,2,41.04
1151,3,1026.42
1151,4,70.75
1152,0,1.0
1152,1,19.43
1152,2,52.9
1152,3,1017.16
1152,4,67.41
1153,0,1.0
1153,1,15.59
1153,2,45.09
1153,3,1013.41
1153,4,91.97
1154,0,1.0
1154,1,13.23
1154,2,42.34
1154,3,1018.02
1154,4,97.49
1155,0,1.0
1155,1,16.34
1155,2,41.16
1155,3,1006.36
1155,4,75.52
1156,0,1.0
1156,1,28.1
1156,2,61.02
1156,3,1011.28
1156,4,59.05
1157,0,1.0
1157,1,26.08
1157,2,70.32
1157,3,1012.32
1157,4,89.0
1158,0,1.0
1158,1,24.44
1158,2,52.84
1158,3,1006.39
1158,4,49.05
1159,0,1.0
1159,1,18.37
1159,2,58.96
1159,3,1015.5
1159,4,67.79
1160,0,1.0
1160,1,22.93
1160,2,51.19
1160,3,1009.3
1160,4,82.8
1161,0,1.0
1161,1,29.67
1161,2,73.67
1161,3,1006.48
1161,4,64.98
1162,0,1.0
1162,1,12.15
1162,2,43.71
1162,3,1025.78
1162,4,93.69
1163,0,1.0
1163,1,15.67
1163,2,45.17
1163,3,1018.73
1163,4,94.74
1164,0,1.0
1164,1,14.7
1164,2,48.6
1164,3,1006.91
1164,4,85.65
1165,0,1.0
1165,1,27.33
1165,2,52.84
1165,3,1005.88
1165,4,56.16
1166,0,1.0
1166,1,12.55
1166,2,38.91
1166,3,1012.58
1166,4,75.44
1167,0,1.0
1167,1,31.42
1167,2,69.13
1167,3,1009.34
1167,4,57.16
1168,0,1.0
1168,1,15.44
1168,2,39.54
1168,3,1007.49
1168,4,82.14
1169,0,1.0
1169,1,24.19
1169,2,47.45
1169,3,1008.26
1169,4,64.25
1170,0,1.0
1170,1,6.05
1170,2,41.14
1170,3,1027.69
1170,4,86.93
1171,0,1.0
1171,1,13.94
1171,2,42.86
1171,3,1012.35
1171,4,88.78
1172,0,1.0
1172,1,5.79
1172,2,45.87
1172,3,1010.23
1172,4,95.41
1173,0,1.0
1173,1,27.01
1173,2,69.75
1173,3,1009.78
1173,4,81.29
1174,0,1.0
1174,1,9.59
1174,2,38.56
1174,3,1017.01
1174,4,60.1
1175,0,1.0
1175,1,27.46
1175,2,69.98
1175,3,1013.28
1175,4,63.73
1176,0,1.0
1176,1,22.63
1176,2,70.47
